scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,pv_capex_scaleable,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_scaleable,pv_kW_peak,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
608,W_bldg2en_608,en,72.0,W,18000.0,2647.9291921353265,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1164665.6025393305,117011.73132288092,100345.49205863997,16666.239264240954,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,100345.49205863997,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_low,20,0.06,,,,0.0,0.0,-16175.91114637959,-21377.551106841078,5201.639960461487,180.29132707241934,180.29132707241934,3.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-5.117183097998652e-12,260.08199802307433,18725.903857661353,a72_cp22,a72_cp22_pv000
609,W_bldg2en_609,en,72.0,W,18000.0,2381.3379798904616,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1292543.176214755,117011.73132288092,100078.90084639512,16932.830476485808,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,100078.9008463951,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_low,25,0.06,,,,0.0,0.0,-17951.988558538265,-23787.954737500655,5835.96617896239,180.29132707241934,180.29132707241934,4.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-6.396478872498315e-12,233.4386471584956,16807.582595411684,a72_cp22,a72_cp22_pv000
610,W_bldg2en_610,en,72.0,W,18000.0,11321.288575633196,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-463186.4731636042,117011.73132288092,109018.85144213783,7992.879880743083,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,109018.85144213786,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_med,5,0.06,,,,0.0,0.0,-6433.145460605614,-7825.441276180068,1392.2958155744536,180.29132707241934,180.29132707241934,0.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-1.279295774499663e-12,278.4591631148907,20049.05974427213,a72_cp22,a72_cp22_pv000
611,W_bldg2en_611,en,72.0,W,18000.0,6501.360593703093,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-777357.1441599381,117011.73132288092,104198.92346020775,12812.80786267318,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,104198.92346020775,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_med,10,0.06,,,,0.0,0.0,-10796.627002221363,-13740.797308598916,2944.170306377553,180.29132707241934,180.29132707241934,1.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-2.558591548999326e-12,294.4170306377553,21198.026205918384,a72_cp22,a72_cp22_pv000
612,W_bldg2en_612,en,72.0,W,18000.0,4941.625585051796,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1010106.7423799619,117011.73132288092,102639.18845155645,14372.542871324475,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,102639.18845155649,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_med,15,0.06,,,,0.0,0.0,-14029.260310832804,-18126.277801920518,4097.017491087714,180.29132707241934,180.29132707241934,2.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-3.837887323498989e-12,273.1344994058476,19665.683957221027,a72_cp22,a72_cp22_pv000
613,W_bldg2en_613,en,72.0,W,18000.0,4195.4202784481795,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1182626.644948804,117011.73132288092,101892.98314495283,15118.748177928086,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,101892.98314495287,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_med,20,0.06,,,,0.0,0.0,-16425.37006873339,-21377.551106841078,4952.181038107687,180.29132707241934,180.29132707241934,3.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-5.117183097998652e-12,247.60905190538432,17827.85173718767,a72_cp22,a72_cp22_pv000
614,W_bldg2en_614,en,72.0,W,18000.0,3773.029007099172,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1310517.2019624887,117011.73132288092,101470.59187360383,15541.139449277092,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,101470.59187360381,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_med,25,0.06,,,,0.0,0.0,-18201.627805034565,-23787.954737500655,5586.3269324660905,180.29132707241934,180.29132707241934,4.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-6.396478872498315e-12,223.45307729864362,16088.62156550234,a72_cp22,a72_cp22_pv000
615,W_bldg2en_615,en,72.0,W,18000.0,18281.097126227367,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-492756.4891177221,117011.73132288092,115978.65999273205,1033.0713301488943,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,115978.65999273203,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_high,5,0.06,,,,0.0,0.0,-6843.840126635029,-7825.441276180068,981.6011495450384,180.29132707241934,180.29132707241934,0.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-1.279295774499663e-12,196.32022990900768,14135.056553448552,a72_cp22,a72_cp22_pv000
616,W_bldg2en_616,en,72.0,W,18000.0,10498.098663602535,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-807174.0826541133,117011.73132288092,108195.6615301072,8816.069792773742,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,108195.66153010717,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_high,10,0.06,,,,0.0,0.0,-11210.751147973795,-13740.797308598916,2530.046160625121,180.29132707241934,180.29132707241934,1.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-2.558591548999326e-12,253.0046160625121,18216.332356500872,a72_cp22,a72_cp22_pv000
617,W_bldg2en_617,en,72.0,W,18000.0,7979.510166026261,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1040003.585331548,117011.73132288092,105677.07303253091,11334.65829035001,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,105677.0730325309,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_high,15,0.06,,,,0.0,0.0,-14444.494240715945,-18126.277801920518,3681.783561204573,180.29132707241934,180.29132707241934,2.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-3.837887323498989e-12,245.4522374136382,17672.56109378195,a72_cp22,a72_cp22_pv000
618,W_bldg2en_618,en,72.0,W,18000.0,6774.572088969601,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1212561.7156312612,117011.73132288092,104472.13495547423,12539.596367406675,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,104472.13495547426,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_high,20,0.06,,,,0.0,0.0,-16841.134939323074,-21377.551106841078,4536.416167518004,180.29132707241934,180.29132707241934,3.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-5.117183097998652e-12,226.82080837590019,16331.098203064814,a72_cp22,a72_cp22_pv000
619,W_bldg2en_619,en,72.0,W,18000.0,6092.514052447024,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1340473.9115420438,117011.73132288092,103790.07691895169,13221.654403929244,0.0,408522.81427666673,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,103790.0769189517,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU9_FIT12,EA305,capex_high,25,0.06,,,,0.0,0.0,-18617.69321586172,-23787.954737500655,5170.261521638935,180.29132707241934,180.29132707241934,4.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-6.396478872498315e-12,206.8104608655574,14890.353182320132,a72_cp22,a72_cp22_pv000
620,W_bldg2en_620,en,72.0,W,18000.0,7145.403445276689,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-497929.80491164466,117011.73132288092,117196.28826703982,-184.55694415889684,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,117196.28826703982,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_low,5,0.06,,,,0.0,0.0,-6915.691734883953,-7825.441276180068,909.7495412961143,180.29132707241934,180.29132707241934,0.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-1.279295774499663e-12,181.94990825922287,13100.393394664046,a72_cp22,a72_cp22_pv000
621,W_bldg2en_621,en,72.0,W,18000.0,4103.317751763428,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-851626.6959351052,117011.73132288092,114154.20257352655,2857.52874935437,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,114154.20257352655,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_low,10,0.06,,,,0.0,0.0,-11828.148554654239,-13740.797308598916,1912.648753944677,180.29132707241934,180.29132707241934,1.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-2.558591548999326e-12,191.2648753944677,13771.071028401675,a72_cp22,a72_cp22_pv000
622,W_bldg2en_622,en,72.0,W,18000.0,3118.894836467117,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1113741.8289349277,117011.73132288092,113169.77965823025,3841.951664650682,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,113169.77965823025,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_low,15,0.06,,,,0.0,0.0,-15468.636512985107,-18126.277801920518,2657.6412889354106,180.29132707241934,180.29132707241934,2.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-3.837887323498989e-12,177.17608592902738,12756.67818688997,a72_cp22,a72_cp22_pv000
623,W_bldg2en_623,en,72.0,W,18000.0,2647.9291921353265,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1308045.1292446807,117011.73132288092,112698.81401389846,4312.91730898248,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,112698.81401389846,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_low,20,0.06,,,,0.0,0.0,-18167.29346173168,-21377.551106841078,3210.257645109399,180.29132707241934,180.29132707241934,3.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-5.117183097998652e-12,160.51288225546995,11556.927522393837,a72_cp22,a72_cp22_pv000
624,W_bldg2en_624,en,72.0,W,18000.0,2381.3379798904616,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1452089.3129310275,117011.73132288092,112432.2228016536,4579.5085212273325,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,112432.22280165358,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_low,25,0.06,,,,0.0,0.0,-20167.90712404205,-23787.954737500655,3620.047613458606,180.29132707241934,180.29132707241934,4.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-6.396478872498315e-12,144.80190453834425,10425.737126760785,a72_cp22,a72_cp22_pv000
625,W_bldg2en_625,en,72.0,W,18000.0,11321.288575633196,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-515671.8144841154,117011.73132288092,121372.17339739633,-4360.442074515391,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,121372.17339739634,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_med,5,0.06,,,,0.0,0.0,-7162.108534501603,-7825.441276180068,663.332741678465,180.29132707241934,180.29132707241934,0.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-1.279295774499663e-12,132.666548335693,9551.991480169896,a72_cp22,a72_cp22_pv000
626,W_bldg2en_626,en,72.0,W,18000.0,6501.360593703093,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-869516.8590316111,117011.73132288092,116552.24541546626,459.48590741470457,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,116552.24541546626,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_med,10,0.06,,,,0.0,0.0,-12076.62304210571,-13740.797308598916,1664.1742664932062,180.29132707241934,180.29132707241934,1.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-2.558591548999326e-12,166.41742664932062,11982.054718751084,a72_cp22,a72_cp22_pv000
627,W_bldg2en_627,en,72.0,W,18000.0,4941.625585051796,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1131679.934705878,117011.73132288092,114992.51040681492,2019.2209160660018,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,114992.51040681494,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_med,15,0.06,,,,0.0,0.0,-15717.776870914971,-18126.277801920518,2408.5009310055466,180.29132707241934,180.29132707241934,2.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-3.837887323498989e-12,160.56672873370312,11560.804468826624,a72_cp22,a72_cp22_pv000
628,W_bldg2en_628,en,72.0,W,18000.0,4195.4202784481795,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1326006.1716541564,117011.73132288092,114246.30510021134,2765.4262226696133,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,114246.30510021135,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_med,20,0.06,,,,0.0,0.0,-18416.752384085506,-21377.551106841078,2960.7987227555714,180.29132707241934,180.29132707241934,3.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-5.117183097998652e-12,148.03993613777857,10658.875401920057,a72_cp22,a72_cp22_pv000
629,W_bldg2en_629,en,72.0,W,18000.0,3773.029007099172,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1470063.338678759,117011.73132288092,113823.9138288623,3187.817494018618,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,113823.91382886226,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_med,25,0.06,,,,0.0,0.0,-20417.54637053832,-23787.954737500655,3370.408366962336,180.29132707241934,180.29132707241934,4.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-6.396478872498315e-12,134.81633467849343,9706.776096851527,a72_cp22,a72_cp22_pv000
630,W_bldg2en_630,en,72.0,W,18000.0,18281.097126227367,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-545241.830438233,117011.73132288092,128331.98194799053,-11320.25062510958,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,128331.98194799047,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_high,5,0.06,,,,0.0,0.0,-7572.803200531013,-7825.441276180068,252.63807564905437,180.29132707241934,180.29132707241934,0.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-1.279295774499663e-12,50.527615129810876,3637.988289346383,a72_cp22,a72_cp22_pv000
631,W_bldg2en_631,en,72.0,W,18000.0,10498.098663602535,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-899333.7975257862,117011.73132288092,120548.98348536565,-3537.2521624847313,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,120548.98348536565,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_high,10,0.06,,,,0.0,0.0,-12490.747187858142,-13740.797308598916,1250.0501207407742,180.29132707241934,180.29132707241934,1.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-2.558591548999326e-12,125.00501207407743,9000.360869333575,a72_cp22,a72_cp22_pv000
632,W_bldg2en_632,en,72.0,W,18000.0,7979.510166026261,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1161576.7776574644,117011.73132288092,118030.39498778939,-1018.663664908465,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,118030.39498778938,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_high,15,0.06,,,,0.0,0.0,-16133.010800798116,-18126.277801920518,1993.2670011224018,180.29132707241934,180.29132707241934,2.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-3.837887323498989e-12,132.88446674149344,9567.681605387528,a72_cp22,a72_cp22_pv000
633,W_bldg2en_633,en,72.0,W,18000.0,6774.572088969601,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1355941.242336613,117011.73132288092,116825.45691073274,186.2744121482037,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,116825.45691073276,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_high,20,0.06,,,,0.0,0.0,-18832.51725467518,-21377.551106841078,2545.0338521658996,180.29132707241934,180.29132707241934,3.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-5.117183097998652e-12,127.25169260829497,9162.121867797237,a72_cp22,a72_cp22_pv000
634,W_bldg2en_634,en,72.0,W,18000.0,6092.514052447024,0.0,1352.1849530431211,0.0,1352.1849530431211,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1500020.0482583146,117011.73132288092,116143.39887421015,868.332448670771,0.0,408522.81427666673,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,116143.39887421018,0.0,408522.8142766657,zero,W,en,,False,EASO_TOU_25pc,EASO_TOU_25pc,EA305_TOU12_FIT12,EA305,capex_high,25,0.06,,,,0.0,0.0,-20833.611781365482,-23787.954737500655,2954.342956135173,180.29132707241934,180.29132707241934,4.0,-2.9888269637012854e-10,-2.3163408968684958e-10,-1.8421859152795148e-11,-2.558591548999326e-13,-6.396478872498315e-12,118.17371824540693,8508.5077136693,a72_cp22,a72_cp22_pv000
